leader,tweets,sentiment
King Salman,Under the Directive of the Custodian of the Two Holy Mosques KingSalman the Kingdom of Saudi Arabia provides US ten million in financial support to the World Health Organization WHO to combat coronavirus COVID19,neutral
King Salman,SaudiArabia Arabia has kindly donated ten million to help global efforts to combat coronavirus Thank you KingSalman,positive
King Salman,SaudiArabia Arabia has kindly donated ten million to help global efforts to combat coronavirus Thank you KingSalman,positive
King Salman,SaudiArabia Arabia has kindly donated ten million to help global efforts to combat coronavirus Thank you KingSalman,positive
King Salman,SaudiArabia Arabia has kindly donated ten million to help global efforts to combat coronavirus Thank you KingSalman for this kind gesture,positive
King Salman,KSAmofaEN KingSalman WHO Thank you Saudi Arabia for this kind donation to help fight COVID19 Coronavirus,positive
King Salman,OPECnews SaudiEmbassyUSA KingSalman KremlinRussia_E realDonaldTrump POTUS Any fool can predict tat price war on crude during Coronavirus crisis is a blunder but Putin amp Salman failed to realize,negative
King Salman,OPECnews SaudiEmbassyUSA KingSalman KremlinRussia_E realDonaldTrump POTUS Instead of Coronavirus Madness grips two of the world s most powerful leaders KingSalman amp Putin,positive
King Salman,Oil Price Has Tumbled By twenty I hope World Can Withstand the Catastrophic Drop due to Coronavirus amp MBS KingSalman SaudiArabia Manipulations for US amp OPEC KremlinRussia_E MedvedevRussiaE mod_russia Snowden wikileaks M_Simonyan,negative
King Salman,dwnews realDonaldTrump JustinTrudeau ImranKhanPTI P_Musharraf BorisJohnson jeremycorbyn SadiqKhan KingSalman RTErdogan GermanyDiplo SaudiEmbassyUSA Chinamission2un ChinaEUMission trpresidency MFATurkey UKParliament mfa_russia UAEmGov UN EmmanuelMacron OfficialDGISPR statedeptspox MOI_QatarEn Independent SecPompeo BillGates FLOTUS IvankaTrump AbeShinzo sikh_coalition SikhFeminist PreetKGillMP SikhProf sikhchannel thecaravanindia RanaAyyub sherryontopp RepJayapal Rep_Watkins WhatsApp Facebook fbnewsroom randizuckerberg jack Twitter JNUSUofficial Shaheenbaghoff1 IAMCouncil MamataOfficial Its Indeed one chilling distress when SoCalledCivilizedWorld mostly hit by CoronaVirus ShamelessAndCorruptMuslimCountriesHeads n DeadAndDysfunctionalUN are no where to be found to Slam IgnorantFanaticHinduTerroristModi n Raise voices for these AbductedIndianMuslims,neutral
King Salman,thecaravanindia realDonaldTrump JustinTrudeau ImranKhanPTI P_Musharraf BorisJohnson jeremycorbyn SadiqKhan KingSalman RTErdogan GermanyDiplo SaudiEmbassyUSA Chinamission2un ChinaEUMission trpresidency MFATurkey UKParliament mfa_russia UAEmGov UN EmmanuelMacron OfficialDGISPR statedeptspox MOI_QatarEn dwnews SecPompeo BillGates FLOTUS IvankaTrump AbeShinzo sikh_coalition SikhFeminist PreetKGillMP SikhProf sikhchannel RanaAyyub sherryontopp RepJayapal indiatvnews ZeeNews ndtv ABPNewsTV TimesNow timesofindia IndianExpress the_hindu htTweets aajtak PMOIndia ANI own ways of punishing these as the BiggestSource of Income has been CutOff because of CoronaVirus which if looking deeper is the SameTreatment which China tried to give to UigerMuslims now the WholeCountry is a DetentionCamp As Quran says in clip above their,positive
King Salman,I agree with realDonaldTrump wise response about Coronavirus because we really do not need to be too excessive about this epidemic the panic that happened was part of the darksideoftechnology which was reminded by the UN secgen antonioguterres KingSalman Pontifex UN,positive
King Salman,KingSalman a letter to the King of Saudi Arabia The King I want you to let at least some clean people who is not affected by coronavirus tawaf I have right to ask this as a Muslim in the name of Allah And you as a king please find a solutionThank you Respectfuly Kabe,positive
Modi,No bigger carrier and victim of the coronavirus than an enumerator going house to house Be responsible Stop all Census,positive
Modi,amitabhk87 narendramodi would not already having common flu or any other way in which body is generating lot of mucus lessen the chances of coronavirus being able to attach itself to respiratory cells proteins This is exactly why body generate mucus,positive
Modi,No bigger carrier and victim of the coronavirus than an enumerator going house to house Be responsible Stop all Census,positive
Modi,When narendramodi govt is using all diplomatic channels to get back Indians from coronahit country when maximum be,neutral
Modi,I welcome the idea advanced by Prime Minister Modiji narendramodi for chalking out a strong strategy by the leadership of th,positive
Modi,I request Govt Of India to please honour AnilSinghvi_ ji with Padma award for his amazing role towards financial lit,positive
Modi,RahulGandhi PMOIndia RahulGandhi you just talk rubbish n PMOIndia has to run the country ExciseDuty hike will bring in cash to fight lethal CoronaVirus n support system Remember narendramodi thinks 10yrs ahead and probably has a plan to charter India forward in next 100yrs Modi wants India No1,positive
Modi,RahulGandhi wants PM to be beaten up Former CEC wants PM to be effected by CoronaVirus Radicals wants him to be,positive
Modi,No bigger carrier and victim of the coronavirus than an enumerator going house to house Be responsible Stop all Census,positive
Modi,Timely action for a healthier planet Tomorrow at five PM leaders of SAARC nations will discuss via conferencing a road,positive
Modi,Coronavirus Pandemic PM Shri narendramodi Ji To Lead India At SAARC VideoConference Today,neutral
Modi,Timely action for a healthier planet Tomorrow at five PM leaders of SAARC nations will discuss via conferencing a road,positive
Modi,Timely action for a healthier planet Tomorrow at five PM leaders of SAARC nations will discuss via conferencing a road,positive
Modi,PLEASE RETWEET MUST WATCH LIVE 5PM IST today 15th March PM narendramodi and other SAARC leaders in a Video Confe,positive
Modi,Timely action for a healthier planet Tomorrow at five PM leaders of SAARC nations will discuss via conferencing a road,positive
Modi,No bigger carrier and victim of the coronavirus than an enumerator going house to house Be responsible Stop all Census,positive
Modi,Must read this story about how brilliantly our narendramodi Ji s Govt handling the CoronavirusPandemic Be it MoCA_G,positive
Modi,Timely action for a healthier planet Tomorrow at five PM leaders of SAARC nations will discuss via conferencing a road,positive
Modi,Timely action for a healthier planet Tomorrow at five PM leaders of SAARC nations will discuss via conferencing a road,positive
Modi,PM narendramodi dials uddhavthackeray speaks to him on Mumbai s preparedness for coronavirus as Maharashtra numbers,neutral
Modi,India has developed a French vaccine for coronavirus it is the called Susu de Cow Major side effects Major damage to hum,positive
Modi,People praises Government of India s screening system in fighting Coronavirus narendramodi,neutral
Modi,Home quarantine to protect yourself from coronavirus says PM narendramodi via NaMo App htt,neutral
Modi,Just in Australian PM ScottMorrisonMP welcomes PM narendramodi s proposal on G20 link up on CoronaVirus Says I am aware,positive
Modi,Timely action for a healthier planet Tomorrow at five PM leaders of SAARC nations will discuss via conferencing a road,positive
Modi,Watch Live South Asia comes together to combat CoronaVirus pandemic On the initiative of PM narendramodi all SAARC,positive
Modi,Timely action for a healthier planet Tomorrow at five PM leaders of SAARC nations will discuss via conferencing a road,positive
Modi,When Iran Government refused to test Indians stranded in Iran for CoronaVirus narendramodi sent an entire lab from In,neutral
Modi,Timely action for a healthier planet Tomorrow at five PM leaders of SAARC nations will discuss via conferencing a road,positive
Modi,When Iran Government refused to test Indians stranded in Iran for CoronaVirus narendramodi sent an entire lab from In,neutral
Modi,No bigger carrier and victim of the coronavirus than an enumerator going house to house Be responsible Stop all Census,positive
Modi,While MP MLAs were shifted to another 5star hotel near Bengaluru Airport today people landing from abroad in Bengaluru ar,positive
Modi,India contributed three months of Medicines Supply to our friend Maldives to fight CoronaVirus Proud to have a PM like you na,positive
Modi,While MP MLAs were shifted to another 5star hotel near Bengaluru Airport today people landing from abroad in Bengaluru ar,positive
Modi,No bigger carrier and victim of the coronavirus than an enumerator going house to house Be responsible Stop all Census,positive
Modi,RahulGandhi wants PM to be beaten up Former CEC wants PM to be effected by CoronaVirus Radicals wants him to be,positive
Modi,Timely action for a healthier planet Tomorrow at five PM leaders of SAARC nations will discuss via conferencing a road,positive
Modi,RahulGandhi wants PM to be beaten up Former CEC wants PM to be effected by CoronaVirus Radicals wants him to be,positive
Modi,Timely action for a healthier planet Tomorrow at five PM leaders of SAARC nations will discuss via conferencing a road,positive
Modi,No bigger carrier and victim of the coronavirus than an enumerator going house to house Be responsible Stop all Census,positive
Modi,While MP MLAs were shifted to another 5star hotel near Bengaluru Airport today people landing from abroad in Bengaluru ar,positive
Modi,When Iran Government refused to test Indians stranded in Iran for CoronaVirus GoI sent an entire lab from India alon,neutral
Modi,Timely action for a healthier planet Tomorrow at five PM leaders of SAARC nations will discuss via conferencing a road,positive
Modi,Australian PM ScottMorrisonMP says PM narendramodi proposed a G20 initiative to fight the CoronavirusPandemic Prime,neutral
Modi,narendramodi spoke to British Prime Minister BorisJohnson and Israeli PM netanyahu and discussed the issue Covid19 pandem,neutral
Modi,PM NarendraModi to lead a unique initiative of reaching out to the SAARC nations in the wake of the Coronavirus crisis Pak,positive
Modi,Timely action for a healthier planet Tomorrow at five PM leaders of SAARC nations will discuss via conferencing a road,positive
Modi,PLEASE RETWEET MUST WATCH LIVE 5PM IST today 15th March PM narendramodi and other SAARC leaders in a Video Confe,positive
Modi,While MP MLAs were shifted to another 5star hotel near Bengaluru Airport today people landing from abroad in Bengaluru ar,positive
Modi,The former Chief Election Commissioner SY Qureshi wished that narendramodi ji be infected by coronavirus Not a sin,neutral
Modi,Breaking Sources PM NarendraModi had a telephonic conversation with Maharashtra CM OfficeOfUT They discussed the situa,neutral
Modi,Australian PM ScottMorrisonMP says PM narendramodi proposed a G20 initiative to fight the CoronavirusPandemic Prime,neutral
Modi,Timely action for a healthier planet Tomorrow at five PM leaders of SAARC nations will discuss via conferencing a road,positive
Modi,While MP MLAs were shifted to another 5star hotel near Bengaluru Airport today people landing from abroad in Bengaluru ar,positive
Modi,Timely action for a healthier planet Tomorrow at five PM leaders of SAARC nations will discuss via conferencing a road,positive
Modi,Timely action for a healthier planet Tomorrow at five PM leaders of SAARC nations will discuss via conferencing a road,positive
Modi,When Iran Government refused to test Indians stranded in Iran for CoronaVirus narendramodi sent an entire lab from In,neutral
Modi,I would like to propose that the leadership of SAARC nations chalk out a strong strategy to fight Coronavirus We could,positive
Modi,drharshvardhan PMOIndia mygovindia moayush MoHFW_INDIA narendramodi AyushmanNHA PIBHindi PIB_India WHOSEARO WHO Sir Kindly explain hindusabha They are giving bad idea to people of india about coronavirus heal by gau mutra,negative
Modi,RahulGandhi wants PM to be beaten up Former CEC wants PM to be effected by CoronaVirus Radicals wants him to be,positive
Modi,No bigger carrier and victim of the coronavirus than an enumerator going house to house Be responsible Stop all Census,positive
Modi,Timely action for a healthier planet Tomorrow at five PM leaders of SAARC nations will discuss via conferencing a road,positive
